object_id,object_class,ra_deg,dec_deg,house,redshift,gamma,lyman,gamma_lyman_ratio
sdss:10002,unknown,0.0,0.0,Aleph,0.0,0.030296746641397476,0.04979884251952171,0.6083703302780735
sdss:12484,unknown,0.0,0.0,Aleph,0.0,0.14304813742637634,0.0001937256456585601,734.6137533276063
sdss:2715,galaxy,343.827785074101,6.459070682222219,Zeta,0.5093912482261658,0.1093483492732048,0.020438270643353462,5.349914445639145
sdss:14241,unknown,0.0,0.0,Aleph,0.0,0.1282431036233902,0.15108691155910492,0.8487979104352241
sdss:13718,quasar,122.78395999999998,44.8174,Phi,1.3647962808609009,0.00036881561391055584,0.08334239572286606,0.004425253023490231
sdss:13893,unknown,0.0,0.0,Aleph,0.0,0.08936812728643417,0.01762652024626732,5.069807099234967
sdss:8627,unknown,0.0,0.0,Aleph,0.0,0.09204362332820892,0.0018481743754819036,49.77552390332141
sdss:13609,unknown,0.0,0.0,Aleph,0.0,0.05124323070049286,0.026423510164022446,1.9392310541393365
sdss:8526,galaxy,257.506140488669,36.046855260478495,Gamma,0.6693980693817139,0.14451955258846283,6.044724614184815e-07,90072.94052320227
sdss:9768,unknown,0.0,0.0,Aleph,0.0,0.0,0.0031961421482264996,0.0
sdss:11112,galaxy,37.90546199148878,-0.8924818852275741,Sigma,0.03249082341790199,0.035383835434913635,0.08205366879701614,0.4312226952307233
sdss:5235,galaxy,324.02922943393236,5.937046060580482,Omega,0.7149361371994019,0.004740247968584299,0.4761626422405243,0.009955081715772538
sdss:9620,unknown,0.0,0.0,Aleph,0.0,0.1069374606013298,9.918173873302294e-07,53688.38593414705
sdss:2055,galaxy,199.93381574147958,11.391165401113852,C_plit,0.586217999458313,0.06476124376058578,0.0149207953363657,4.340043694524952
sdss:2301,unknown,0.0,0.0,Aleph,0.0,0.08300736546516418,0.02825772762298584,2.9374063323942945
sdss:4981,galaxy,11.029754732994206,29.70735209886361,Aleph,0.4419359862804413,0.8828868269920349,0.030534381046891212,28.91356834998203
sdss:12526,galaxy,18.724600722622455,-5.9763128579614335,Aleph,0.28058749437332153,0.01968863606452942,2.5456081402808195e-06,5552.964480437491
sdss:1450,galaxy,137.31955538063923,18.828126470064664,Phi,0.717835545539856,0.0,1.0,0.0
sdss:8515,galaxy,143.34824930715274,1.6629507761660498,Phi,0.6360538005828857,0.10127227008342743,0.1005314365029335,1.0073591529881238
sdss:8315,star,118.52665138102677,41.15549201928379,Psi,0.00024351726460736245,0.14967617392539978,0.006584199611097574,22.729177969512275
sdss:14542,galaxy,127.92358999999999,43.558508,Phi,0.6082244515419006,0.0,0.18716400861740112,0.0
sdss:2680,unknown,0.0,0.0,Aleph,0.0,0.17685703933238983,0.005522494204342365,32.01905040352019
sdss:2144,galaxy,201.28612359404724,4.097227189739371,C_plit,0.4963533878326416,0.06903798133134842,0.10010584443807602,0.6896429681594235
sdss:14804,quasar,212.84866375616713,52.65373016903373,Lambda,2.614027500152588,0.0,0.006635001860558987,0.0
sdss:10221,unknown,0.0,0.0,Aleph,0.0,0.0,0.0609869658946991,0.0
sdss:10146,unknown,0.0,0.0,Aleph,0.0,0.07588613778352737,0.05920154228806496,1.2818053896112123
sdss:661,quasar,200.31425827795118,49.111303307259206,C_plit,1.8103344440460205,0.09094115346670151,0.1971951723098755,0.46117098725322075
sdss:14510,unknown,0.0,0.0,Aleph,0.0,0.0,0.0028417103458195925,0.0
sdss:14870,unknown,0.0,0.0,Aleph,0.0,0.0431668646633625,0.22689978778362274,0.19024554777891434
sdss:8734,star,111.60874064775012,39.63098162557509,Psi,-0.00014438678044825792,0.018007881939411163,1.4880308754072757e-06,7237.804850980148
sdss:10725,star,187.82164,23.027093,C_plit,0.0038470958825200796,0.016399241983890533,0.21116507053375244,0.07766040227219792
sdss:7219,quasar,214.8122876727802,8.656527515397062,Lambda,2.6524722576141357,0.0,0.035957518965005875,0.0
sdss:7298,galaxy,10.888649999999984,19.140875,Aleph,0.691415548324585,0.015441413968801498,0.005651780869811773,2.7316491341925424
sdss:14971,unknown,0.0,0.0,Aleph,0.0,0.0,0.24591335654258728,0.0
sdss:3046,unknown,0.0,0.0,Aleph,0.0,0.0,0.02724003978073597,0.0
sdss:10407,unknown,0.0,0.0,Aleph,0.0,0.11955931782722473,0.04695367068052292,2.546271033199231
sdss:4060,unknown,0.0,0.0,Aleph,0.0,0.1638081818819046,0.44984307885169983,0.3641443548619149
sdss:10500,unknown,0.0,0.0,Aleph,0.0,0.020511198788881302,0.003462371649220586,5.922321040393468
sdss:12087,unknown,0.0,0.0,Aleph,0.0,0.0,0.09973878413438797,0.0
sdss:4058,galaxy,207.38076774139438,17.930020574942727,C_plit,0.48048800230026245,0.0,0.10351823270320892,0.0
sdss:2020,galaxy,230.4269830965785,-0.29826320850028937,Lambda,0.6244064569473267,0.06205432862043381,0.06533865630626678,0.949719238337685
sdss:14236,galaxy,150.6253713291397,19.714727755493694,Mu,0.35114479064941406,0.0,0.07806100696325302,0.0
sdss:6331,quasar,29.845825185021035,0.4252426465949557,Aleph,3.0442020893096924,0.0,0.4145967960357666,0.0
sdss:13438,unknown,0.0,0.0,Aleph,0.0,0.04756946489214897,0.020885717123746872,2.2774984029474648
sdss:14399,unknown,0.0,0.0,Aleph,0.0,0.004339437931776047,2.9248229793665814e-07,3357.444770194225
sdss:9757,quasar,333.2956746304359,3.363788328885399,Zeta,1.6379694938659668,0.25867265462875366,0.10344215482473373,2.5006261174751394
sdss:14523,star,217.1938551110565,53.34168817284647,Lambda,-0.0006316514918580651,0.014533133246004581,0.025953251868486404,0.5599519230855072
sdss:2281,quasar,15.45458035534341,33.936744014930625,Aleph,0.9298815131187439,0.3347214460372925,4.372494913695846e-06,62302.794402653235
sdss:7994,quasar,161.04538000000002,16.91471,Mu,1.2995654344558716,0.0,0.3086990416049957,0.0
sdss:10441,quasar,163.19049999999993,8.3060177,Mu,0.6080487966537476,0.25913524627685547,9.552497886033962e-07,132533.06446433716
sdss:4091,galaxy,237.02908908287338,30.206733825907907,Lambda,0.3397989273071289,0.0,0.012753873132169247,0.0
sdss:6925,galaxy,200.56684260365142,1.4081364739893791,C_plit,0.35256627202033997,0.060849085450172424,0.002281561028212309,26.65825127919105
sdss:2795,unknown,0.0,0.0,Aleph,0.0,0.0,0.015599161386489868,0.0
sdss:82,unknown,0.0,0.0,Aleph,0.0,0.5475562810897827,0.02127286233007908,25.73845184264419
sdss:2937,unknown,0.0,0.0,Aleph,0.0,0.26105186343193054,0.10606778413057327,2.461156367273611
sdss:14606,galaxy,140.8382187057028,17.952795918768164,Phi,0.2754476070404053,0.0,0.4322977364063263,0.0
sdss:1553,unknown,0.0,0.0,Aleph,0.0,0.010785096324980259,0.01869608461856842,0.5768330488417098
sdss:14199,unknown,0.0,0.0,Aleph,0.0,0.03772834688425064,0.008146344684064388,4.630753742141846
sdss:9666,galaxy,317.69479,1.2755201,Omega,1.0115551948547363,0.0,0.001549363019876182,0.0
sdss:12152,unknown,0.0,0.0,Aleph,0.0,0.0,0.012011774815618992,0.0
sdss:6693,unknown,0.0,0.0,Aleph,0.0,0.015664080157876015,3.793352050251997e-07,11356.253433399346
sdss:12220,quasar,167.17912881687124,42.499940302375784,Mu,2.6468493938446045,0.20094417035579681,0.002623799256980419,76.55601464432137
sdss:4285,unknown,0.0,0.0,Aleph,0.0,0.0,0.009905807673931122,0.0
sdss:11812,unknown,0.0,0.0,Aleph,0.0,0.05406710132956505,1.8766075982057373e-07,45524.02770108634
sdss:6837,quasar,15.286092336582726,33.556044475207926,Aleph,1.838938593864441,0.0,0.07064753770828247,0.0
sdss:3979,unknown,0.0,0.0,Aleph,0.0,0.27215784788131714,0.036964066326618195,7.362568904288394
sdss:654,galaxy,4.061621100000025,34.910683,Aleph,1.4570937156677246,0.12212707102298737,0.005776980891823769,21.136634632316866
sdss:10932,unknown,0.0,0.0,Aleph,0.0,0.13241030275821686,1.4587566283807973e-06,53852.54531897899
sdss:13901,galaxy,153.70159393448225,37.51446337169908,Mu,0.5928901433944702,0.3295940160751343,0.052299000322818756,6.301988796189944
sdss:4181,unknown,0.0,0.0,Aleph,0.0,0.7627795934677124,0.040773916989564896,18.707079003077375
sdss:7287,quasar,119.80848677184295,42.64484624665607,Psi,1.9670108556747437,0.0,0.06209209933876991,0.0
sdss:8810,unknown,0.0,0.0,Aleph,0.0,0.012604779563844204,0.0508064329624176,0.24808928199871844
sdss:48,unknown,0.0,0.0,Aleph,0.0,0.12301188707351685,0.003326804842799902,36.96487410902943
sdss:3905,unknown,0.0,0.0,Aleph,0.0,0.303479939699173,0.32395458221435547,0.9367949075758352
sdss:1394,quasar,154.94634081317452,38.675372219094086,Mu,1.567710041999817,0.21157674491405487,3.885875685227802e-06,43303.75116864853
sdss:4484,galaxy,26.117973985243964,30.896509046036602,Aleph,0.571248471736908,0.0,0.022177893668413162,0.0
sdss:3953,galaxy,342.2572644282519,5.830586063748966,Zeta,0.3984740674495697,0.2658543586730957,1.9008976437362435e-07,223390.17327236815
sdss:3449,unknown,0.0,0.0,Aleph,0.0,0.0,4.083582552993903e-06,0.0
sdss:4892,unknown,0.0,0.0,Aleph,0.0,0.0,0.09693831950426102,0.0
sdss:9213,galaxy,354.41693109911995,27.802538678408887,Zeta,0.5815662741661072,0.10862554609775543,0.07376114279031754,1.4726462923744439
sdss:5414,galaxy,5.935747982728913,12.138940446004634,Aleph,0.5189738869667053,0.001193445292301476,0.033005453646183014,0.0361579376292518
sdss:9199,unknown,0.0,0.0,Aleph,0.0,0.0,1.3518071000362397e-06,0.0
sdss:6250,galaxy,199.46510390753735,42.40797696360142,C_plit,0.07601369917392731,0.14782844483852386,8.268668807431823e-07,80919.11151095269
sdss:1887,unknown,0.0,0.0,Aleph,0.0,0.0,0.09491584450006485,0.0
sdss:12375,galaxy,156.3683862955975,23.595600212970346,Mu,0.9047524929046631,0.1640300452709198,0.00012464897008612752,1305.4627121772946
sdss:3063,galaxy,358.332300896132,-1.1658370869365549,Zeta,0.5296522974967957,0.18006348609924316,0.011843860149383545,15.20182457440111
sdss:13469,galaxy,33.16870979313421,26.82645024581609,Sigma,0.15217097103595734,0.0,0.03258255496621132,0.0
sdss:4100,unknown,0.0,0.0,Aleph,0.0,0.0,0.024300560355186462,0.0
sdss:11301,quasar,213.26083853754818,53.958327033649695,Lambda,1.1301132440567017,0.045600373297929764,0.0505499541759491,0.902067508740029
sdss:5978,unknown,0.0,0.0,Aleph,0.0,0.0341569259762764,1.8409677977615502e-06,12022.989490830998
sdss:4686,unknown,0.0,0.0,Aleph,0.0,0.16660666465759277,0.012661267071962357,13.157727894280832
sdss:7610,star,211.45402988240753,52.6499035906483,Lambda,-0.0008408685680478811,0.14153483510017395,0.00047071155859157443,300.0452978569476
sdss:6122,galaxy,338.8720749903645,17.547700154565803,Zeta,0.2910502552986145,0.153476744890213,0.011851259507238865,12.949154951971465
sdss:447,galaxy,121.52067898965535,22.415040751575013,Phi,0.5382335186004639,0.10812148451805115,0.29402658343315125,0.3677256509596596
sdss:9772,unknown,0.0,0.0,Aleph,0.0,0.024529272690415382,0.004251441918313503,5.768279299660268
sdss:1876,galaxy,183.21687321322236,38.73455343369905,C_plit,0.3525755703449249,0.0,0.01780880056321621,0.0
sdss:3836,galaxy,248.72805541840935,11.908356045580103,Gamma,0.45951277017593384,0.0724579319357872,1.0969081358780386e-06,34554.6524886017
sdss:3855,galaxy,6.720747980527335,14.297136587863559,Aleph,0.5773576498031616,0.12047915160655975,0.002197368536144495,54.803891897878245
sdss:10796,galaxy,251.64610389994746,18.687276223056543,Gamma,0.48009607195854187,0.0,0.008372549898922443,0.0
sdss:12016,quasar,164.42506579076624,41.28941362846554,Mu,1.78709077835083,0.0,0.001208027359098196,0.0
sdss:9178,unknown,0.0,0.0,Aleph,0.0,0.0,0.09671825915575027,0.0
sdss:11684,unknown,0.0,0.0,Aleph,0.0,0.0,0.0512547567486763,0.0
sdss:2872,unknown,0.0,0.0,Aleph,0.0,0.03155190497636795,0.11249073594808578,0.2804819812801978
sdss:13463,quasar,191.02095782471264,52.32503772478262,C_plit,1.8292964696884155,0.0665547177195549,0.005226666107773781,12.731248772867296
sdss:8920,galaxy,250.16805246420176,19.214763044287565,Gamma,0.14884614944458008,0.16660837829113007,0.02514115534722805,6.626654556467802
sdss:162,galaxy,7.00615569775772,25.26975819062126,Aleph,0.3754623830318451,0.04888787493109703,0.008458739146590233,5.77888680536937
sdss:11733,galaxy,188.02373243945084,8.897331166903792,C_plit,0.36414122581481934,0.23807065188884735,0.013754162937402725,17.307730411647185
sdss:4951,galaxy,115.15454203953237,40.496831523326144,Psi,0.0,0.12304577231407166,0.005910295527428389,20.815364710348135
sdss:12424,unknown,0.0,0.0,Aleph,0.0,0.0,7.489942072425038e-05,0.0
sdss:802,unknown,0.0,0.0,Aleph,0.0,0.0,0.007396608591079712,0.0
sdss:13571,unknown,0.0,0.0,Aleph,0.0,0.0915960744023323,0.0037703467532992363,24.287364804682188
sdss:4072,galaxy,210.2853073218546,-0.45846178030077966,Lambda,0.6685500144958496,0.05931069701910019,0.02069449983537197,2.865874102626339
sdss:4531,unknown,0.0,0.0,Aleph,0.0,0.22492490708827972,0.01099308766424656,20.45871508008338
sdss:13619,galaxy,198.22477387108984,3.742782052359381,C_plit,0.46634575724601746,0.07686906307935715,0.1269843727350235,0.6053379332102877
sdss:4023,quasar,176.2138674658775,48.55246870584911,Mu,1.938901662826538,0.28813883662223816,0.025640523061156273,11.237196633562409
sdss:9171,unknown,0.0,0.0,Aleph,0.0,0.0,0.07428129762411118,0.0
sdss:1494,galaxy,225.80852731430804,1.1848963443791396,Lambda,0.5108608603477478,0.000722477852832526,0.010680505074560642,0.0676382071430363
sdss:11325,unknown,0.0,0.0,Aleph,0.0,0.0,0.02432233840227127,0.0
sdss:12089,quasar,351.96068,9.063444,Zeta,0.29345327615737915,0.014147985726594925,0.021291857585310936,0.6644474876098846
sdss:9355,galaxy,191.32465927003827,5.014163614372541,C_plit,0.5145733952522278,0.004536075983196497,0.5110339522361755,0.008876253890947448
sdss:3178,unknown,0.0,0.0,Aleph,0.0,0.513775646686554,0.06576404720544815,7.812290396166421
sdss:1882,unknown,0.0,0.0,Aleph,0.0,0.011006589978933334,0.4501902461051941,0.024448698356878927
sdss:14377,unknown,0.0,0.0,Aleph,0.0,0.2986941337585449,2.2838298718852457e-06,90959.07687418189
sdss:6379,unknown,0.0,0.0,Aleph,0.0,0.0255434513092041,0.008427564986050129,3.0305812853647476
sdss:14405,unknown,0.0,0.0,Aleph,0.0,0.0,2.7815141947939992e-05,0.0
sdss:2523,galaxy,162.5756015697143,10.314052940336941,Mu,0.5523175597190857,0.014226648025214672,0.014541602693498135,0.9782738568231172
sdss:14167,galaxy,28.254323577180116,33.10479127380293,Aleph,0.6480406522750854,0.10996699333190918,0.0043996782042086124,24.988646801472928
sdss:8936,unknown,0.0,0.0,Aleph,0.0,0.0,1.6143136235768907e-05,0.0
sdss:10459,unknown,0.0,0.0,Aleph,0.0,0.03976600989699364,0.12741227447986603,0.3121025659165325
sdss:11071,unknown,0.0,0.0,Aleph,0.0,0.9551731944084167,0.049859680235385895,19.156842423712757
sdss:6481,galaxy,233.7067386417261,37.01437789070163,Lambda,0.8217296600341797,0.0,0.07413069158792496,0.0
sdss:8599,unknown,0.0,0.0,Aleph,0.0,0.04178740456700325,4.213192141833133e-07,29400.435982295643
sdss:13376,quasar,128.48842000000002,48.488609,Phi,4.10823917388916,0.0,0.00014131439093034714,0.0
sdss:8730,galaxy,357.0350501223642,5.5723035648433035,Zeta,0.22348780930042267,0.07940991222858429,0.028518622741103172,2.7843956054207126
sdss:4158,galaxy,23.86341850186858,0.2318567101404309,Aleph,0.8167259097099304,0.0,5.717186581932765e-07,0.0
sdss:8213,unknown,0.0,0.0,Aleph,0.0,0.6833140850067139,0.057170093059539795,11.952090618506958
sdss:12273,galaxy,201.02168475637865,38.47913362220445,C_plit,0.6840177178382874,0.0,0.0312570258975029,0.0
sdss:10236,galaxy,228.7125574455779,37.049603053144395,Lambda,0.8663541078567505,0.0,0.000799533911049366,0.0
sdss:11991,unknown,0.0,0.0,Aleph,0.0,0.0,0.014497091993689537,0.0
sdss:14759,unknown,0.0,0.0,Aleph,0.0,0.004766902420669794,0.10747420787811279,0.044353507332369334
sdss:12294,unknown,0.0,0.0,Aleph,0.0,0.04420744627714157,0.09567587822675705,0.4620494219341961
sdss:7715,star,346.2807618499439,21.576522911457953,Zeta,-4.422524943947792e-05,0.0,0.015157438814640045,0.0
sdss:851,galaxy,203.58288341124563,41.21689413480782,C_plit,0.7440181374549866,0.00972724612802267,0.04842916503548622,0.2008509803940422
sdss:12249,star,162.69969210915372,48.98108388055084,Mu,-0.00040845118928700686,0.11644871532917023,0.2103748917579651,0.5535269006162695
sdss:12540,galaxy,35.968441274033964,-2.3786689297208987,Sigma,0.6578149795532227,0.0,0.004123654216527939,0.0
sdss:5568,quasar,150.43842685147342,23.182087060189865,Mu,1.7271358966827393,0.006003873888403177,0.021507691591978073,0.27913710430635374
sdss:3875,unknown,0.0,0.0,Aleph,0.0,0.03777649253606796,0.030814414843916893,1.225895959129858
sdss:189,unknown,0.0,0.0,Aleph,0.0,0.0,0.07003560662269592,0.0
sdss:5562,unknown,0.0,0.0,Aleph,0.0,0.01950899511575699,0.03574863448739052,0.5457117365112678
sdss:5734,unknown,0.0,0.0,Aleph,0.0,0.13356687128543854,0.022155826911330223,6.028249072846127
sdss:10994,unknown,0.0,0.0,Aleph,0.0,0.04246467724442482,0.01076769083738327,3.943346306963298
sdss:6859,galaxy,181.8078700726092,8.945877439842349,C_plit,0.5031454563140869,0.0,0.05488691106438637,0.0
sdss:9574,unknown,0.0,0.0,Aleph,0.0,0.0,0.006712897680699825,0.0
sdss:9259,unknown,0.0,0.0,Aleph,0.0,0.03545830771327019,0.02127286233007908,1.6667545912965576
sdss:9100,unknown,0.0,0.0,Aleph,0.0,0.37773460149765015,0.04290207102894783,8.804372098276664
sdss:5691,unknown,0.0,0.0,Aleph,0.0,0.0,0.1497482806444168,0.0
sdss:7177,quasar,343.4131874256301,28.647249847647476,Zeta,1.0399099588394165,0.27353158593177795,0.021912353113293648,12.48241583648105
sdss:5323,galaxy,357.82599000000005,23.680406,Zeta,0.0816585123538971,0.01726551167666912,0.01094126608222723,1.5778734995955093
sdss:3341,galaxy,165.92203204464514,56.92157233439025,Mu,0.5514691472053528,0.0,0.029043657705187798,0.0
sdss:6651,unknown,0.0,0.0,Aleph,0.0,0.0,0.1717188060283661,0.0
sdss:6373,unknown,0.0,0.0,Aleph,0.0,0.09621496498584747,0.071490079164505,1.3458317612530566
sdss:14745,galaxy,215.7149580612877,37.98128559705759,Lambda,0.3260400593280792,0.01651673950254917,0.03802993893623352,0.434297442149477
sdss:12277,unknown,0.0,0.0,Aleph,0.0,0.0,9.929494808602612e-06,0.0
sdss:7053,unknown,0.0,0.0,Aleph,0.0,0.0,0.01003709901124239,0.0
sdss:7515,unknown,0.0,0.0,Aleph,0.0,0.012151259928941727,0.020739294588565826,0.5858769207473429
sdss:1653,unknown,0.0,0.0,Aleph,0.0,0.0,0.02792569063603878,0.0
sdss:2273,galaxy,181.1537505664566,12.067166092589876,C_plit,0.4948328733444214,0.049527011811733246,7.738327667539124e-07,27920.902545039204
sdss:10885,unknown,0.0,0.0,Aleph,0.0,0.07455594092607498,0.0030693633016198874,24.28244920942748
sdss:13127,galaxy,222.5170081712483,1.3069467694878576,Lambda,0.6961856484413147,0.03552322834730148,0.02600448578596115,1.3659898007549778
sdss:1739,unknown,0.0,0.0,Aleph,0.0,0.14360515773296356,1.7719838751872885e-06,51805.913814437656
sdss:13213,galaxy,27.82564032291043,5.87160674555895,Aleph,0.631602942943573,0.23556318879127502,0.06616722792387009,3.5600649463108254
sdss:398,quasar,190.21559840489746,39.39082743685673,C_plit,2.8423421382904053,0.1440550833940506,0.06599490344524384,2.1827882622073917
sdss:9559,star,129.49894831446187,17.936084230408063,Phi,0.0004369232046883553,0.2176935076713562,0.04430380091071129,4.9135421714247185
sdss:12184,unknown,0.0,0.0,Aleph,0.0,0.0,0.06596922129392624,0.0
sdss:5741,unknown,0.0,0.0,Aleph,0.0,0.0,0.020452547818422318,0.0
sdss:14293,quasar,11.379368691188347,1.901030097208519,Aleph,1.1538747549057007,0.7627190351486206,1.057729787135031e-05,65880.57451955853
sdss:11093,galaxy,343.2149999999999,-0.56064206,Zeta,0.0,0.1819598376750946,0.027482623234391212,6.620664099608305
sdss:8103,galaxy,163.8379648963816,44.58254979599345,Mu,0.47345882654190063,0.17527520656585693,8.06539537734352e-06,19334.53525964344
sdss:9680,unknown,0.0,0.0,Aleph,0.0,0.03932826966047287,0.0069441902451217175,5.662662687763944
sdss:8830,unknown,0.0,0.0,Aleph,0.0,0.0,0.0668293908238411,0.0
sdss:12002,quasar,194.17440777101106,39.38890435726625,C_plit,1.0803053379058838,0.023290107026696205,0.0055937510915100574,4.162849543394086
sdss:1650,galaxy,131.30764999999997,16.919106,Phi,1.4793967008590698,0.0,0.011362127028405666,0.0
sdss:8104,galaxy,39.27862560246524,3.6684539980486393,Sigma,0.7981474995613098,0.3336105942726135,0.04743329808115959,7.033109116568126
sdss:3994,unknown,0.0,0.0,Aleph,0.0,0.4733526110649109,0.03250804916024208,14.560641522662918
sdss:3347,quasar,34.251588977911894,0.09006875133660962,Sigma,3.096667528152466,0.0,4.907611241833365e-07,0.0
sdss:1069,unknown,0.0,0.0,Aleph,0.0,0.04386800900101662,0.05720127373933792,0.7668927497692919
sdss:11351,galaxy,10.827525960973006,-5.299401989497674,Aleph,0.5695236325263977,0.13842642307281494,0.004505701828747988,30.715682628435914
sdss:5014,unknown,0.0,0.0,Aleph,0.0,0.0,0.0017103237332776189,0.0
sdss:3643,unknown,0.0,0.0,Aleph,0.0,0.049551237374544144,0.030773211270570755,1.6101545849179821
sdss:4924,unknown,0.0,0.0,Aleph,0.0,0.012133964337408543,0.020081214606761932,0.604214454182901
sdss:13097,unknown,0.0,0.0,Aleph,0.0,0.32889577746391296,0.013313387520611286,24.702283672813873
sdss:5656,quasar,161.60959144972293,19.663874114520972,Mu,2.3968698978424072,0.17478206753730774,0.1723295897245407,1.0142254362193361
sdss:13969,unknown,0.0,0.0,Aleph,0.0,0.1558837890625,0.07392645627260208,2.108604798840771
sdss:6956,unknown,0.0,0.0,Aleph,0.0,0.3546902537345886,0.36307600140571594,0.9769009118213037
sdss:5910,galaxy,2.165208588329847,26.754753058735364,Aleph,0.7114025354385376,0.04138623923063278,0.004800436086952686,8.619554333565912
sdss:5860,unknown,0.0,0.0,Aleph,0.0,0.15906798839569092,0.017353810369968414,9.165642551240415
sdss:9378,galaxy,117.85386805340183,36.841566261064145,Psi,0.5930579304695129,0.11936017870903015,0.051945555955171585,2.297749610427198
sdss:544,quasar,188.12642445128475,23.790470163530482,C_plit,2.3211252689361572,0.04409515857696533,0.009926952421665192,4.441515904199847
sdss:1911,galaxy,174.80283829954155,4.873905083338652,Mu,0.6454944014549255,0.24834296107292175,1.1252285730734002e-05,20269.112762361623
sdss:8355,unknown,0.0,0.0,Aleph,0.0,0.4300606846809387,0.10408183187246323,4.13190799043505
sdss:9397,star,318.6860850705683,2.172923315752856,Omega,-0.0011368495179340243,0.002515530912205577,0.10499664396047592,0.023957974839440146
sdss:1613,unknown,0.0,0.0,Aleph,0.0,0.0,0.007819579914212227,0.0
sdss:6557,unknown,0.0,0.0,Aleph,0.0,0.26613956689834595,0.0015466947806999087,171.9586899285081
sdss:9200,unknown,0.0,0.0,Aleph,0.0,0.05496399849653244,0.004552717786282301,12.07013721010708
sdss:13520,galaxy,183.09399927060346,40.969563027581714,C_plit,0.47734925150871277,0.04625476896762848,8.616887498646975e-06,4809.744210290095
sdss:3201,unknown,0.0,0.0,Aleph,0.0,0.022701634094119072,0.002686564577743411,8.446916692576849
sdss:1397,galaxy,178.56035664573187,40.37245011209038,Mu,0.5367595553398132,0.0,4.477920083445497e-05,0.0
sdss:8886,galaxy,161.78450473203316,18.0087632892793,Mu,0.492057740688324,0.6337423324584961,0.022161468863487244,28.595294881726335
sdss:812,unknown,0.0,0.0,Aleph,0.0,0.028208108618855476,0.15657414495944977,0.1801570014586982
sdss:11090,galaxy,357.98410917615433,6.116711032461467,Zeta,0.6021418571472168,0.21399366855621338,0.1367385983467102,1.5649721890627581
sdss:5168,quasar,349.185378043478,-0.35391028034458755,Zeta,1.7177191972732544,0.06722045689821243,0.16045700013637543,0.41892867193334615
sdss:1105,quasar,353.2872093782774,33.889170999464675,Zeta,1.5412949323654175,0.4790325164794922,0.15272054076194763,3.1366401497099665
sdss:12385,unknown,0.0,0.0,Aleph,0.0,0.0,0.0032820103224366903,0.0
sdss:4043,unknown,0.0,0.0,Aleph,0.0,0.020706413313746452,1.0153185030503664e-05,1856.547099067662
sdss:7130,galaxy,333.3522258779552,31.704222484147103,Zeta,0.5731216073036194,0.17712564766407013,0.09912487864494324,1.786875940827849
sdss:12675,unknown,0.0,0.0,Aleph,0.0,0.20914575457572937,0.012271968647837639,17.041170769435524
sdss:1464,unknown,0.0,0.0,Aleph,0.0,0.8852580189704895,0.1148839220404625,7.705606647482439
sdss:7809,star,185.44091362573664,12.88375404598165,C_plit,0.000545889197383076,0.0,0.3430818021297455,0.0
sdss:8318,unknown,0.0,0.0,Aleph,0.0,0.0,1.1888200788234826e-06,0.0
sdss:2539,unknown,0.0,0.0,Aleph,0.0,0.0,0.032147716730833054,0.0
sdss:1737,galaxy,246.78094826086885,18.544225029775102,Gamma,0.6298732757568359,0.017921408638358116,0.022793365642428398,0.7862209863388353
sdss:13113,unknown,0.0,0.0,Aleph,0.0,0.030725907534360886,0.155249685049057,0.19791157459081057
sdss:3492,unknown,0.0,0.0,Aleph,0.0,0.11570671945810318,0.005964991636574268,19.394381773646455
sdss:3505,unknown,0.0,0.0,Aleph,0.0,0.019076429307460785,0.020115816965699196,0.9482826900492082
sdss:6468,galaxy,134.67958914011933,55.968688861757734,Phi,0.6901193857192993,0.0,9.632595947550726e-07,0.0
sdss:10300,unknown,0.0,0.0,Aleph,0.0,0.0,0.058296382427215576,0.0
sdss:1374,galaxy,170.26483200589337,50.78290265420455,Mu,0.49289998412132263,0.06541364639997482,0.08336026966571808,0.7847006968858089
sdss:7757,unknown,0.0,0.0,Aleph,0.0,0.023021318018436432,0.16502253711223602,0.13950323948503868
sdss:7448,unknown,0.0,0.0,Aleph,0.0,0.0,0.04604938253760338,0.0
sdss:5061,quasar,331.54494463119136,7.733942551689134,Zeta,2.502200126647949,0.1467854529619217,0.0740218237042427,1.982975596126962
sdss:6542,unknown,0.0,0.0,Aleph,0.0,0.12295075505971909,0.0235085878521204,5.229813292904231
sdss:5301,unknown,0.0,0.0,Aleph,0.0,0.0,6.508125807158649e-07,0.0
sdss:14590,quasar,240.90786096356678,54.04131657864873,Gamma,1.573776364326477,0.28631219267845154,0.28136390447616577,1.0175831744598582
sdss:6677,unknown,0.0,0.0,Aleph,0.0,0.07618758082389832,0.03309987485408783,2.3016787670942613
sdss:2243,galaxy,199.62284490346195,-0.7886727862552696,C_plit,0.5199267268180847,0.09117690473794937,0.11733109503984451,0.7770840937169564
sdss:7917,galaxy,336.31514074457056,2.5417166357476284,Zeta,0.643476128578186,0.0,0.004015122540295124,0.0
sdss:9593,unknown,0.0,0.0,Aleph,0.0,0.0,0.0061039067804813385,0.0
sdss:4042,quasar,355.31350999999995,0.060001043,Zeta,1.760852575302124,0.16350224614143372,0.26007911562919617,0.6286610790905048
sdss:9058,galaxy,185.87345091281497,15.080177344700433,C_plit,0.0,0.15916334092617035,0.01178182102739811,13.50808440152612
