minute,cycle_count,phi_mean,duration_mean,components_mean,complexity_mean,anomaly_count,satellite_matches,__source_file,daemon_phi_mean,daemon_psi_mean,daemon_sigma_mean,daemon_epsilon_mean,daemon_ci_mean,daemon_csi_mean,daemon_gns_mean,daemon_health_mean,daemon_temp_mean,sensor_event_count,sensor_sources,sensor_phi_mean,sensor_psi_mean,sensor_sigma_mean,sensor_epsilon_mean,sensor_ci_mean,sensor_csi_mean,sensor_gns_mean,sensor_legacy_t_mean,sensor_legacy_i_mean,sensor_legacy_f_mean,sensor_legacy_c_mean
2026-02-08 17:28:00+00:00,1.0,1.737127824100969,66707.70400000001,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260208T204557Z.csv,5869804852.8372,0.5,0.9977,0.5098,0.81434,0.95012,15.310924,0.8209285714285715,93.85714285714286,,,,,,,,,,,,,
2026-02-08 17:28:00+00:00,1.0,1.737127824100969,66707.70400000001,7.0,16639.0,1,64,reports_runtime/cycle_metrics_minute_20260209T104933Z.csv,8.113213343536221e+230,0.5314285714285715,0.9644684210526316,0.5629315789473684,0.81434,0.95012,15.310924,0.8209285714285715,93.85714285714286,,,,,,,,,,,,,
2026-02-08 17:28:00+00:00,1.0,1.737127824100969,66707.70400000001,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260209T023226Z.csv,,,,,,,,,,,,,,,,,,,,,,
2026-02-08 17:29:00+00:00,2.0,1.5476903567983782,82634.87299999999,7.0,16639.0,0,0,reports_runtime/cycle_metrics_minute_20260209T144547Z.csv,3.407549604285213e+231,0.4992857142857143,0.9979615384615385,0.5097615384615385,0.8151,0.950184,15.33606,0.8209625,93.5,,,,,,,,,,,,,
2026-02-08 17:29:00+00:00,2.0,1.5476903567983782,82634.87299999999,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260208T203610Z.csv,7436933291.31532,0.5,0.9973,0.5095,0.8151,0.950184,15.33606,0.8209625,93.5,,,,,,,,,,,,,
2026-02-08 17:29:00+00:00,2.0,1.5476903567983782,82634.87299999999,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260209T033018Z.csv,3.407549604285213e+231,0.4992857142857143,0.9979615384615385,0.5097615384615385,0.8151,0.950184,15.33606,0.8209625,93.5,,,,,,,,,,,,,
2026-02-08 17:29:00+00:00,2.0,1.5476903567983782,82634.87299999999,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260209T024512Z.csv,,,,,,,,,,196.0,2.0,58574.53859027273,0.5363333333333333,0.8829833333333333,0.6564833333333334,0.7942,0.9517,14.7377,,,,
2026-02-08 17:29:00+00:00,2.0,1.5476903567983782,82634.87299999999,7.0,16639.0,0,0,data/reports/cycle_metrics_minute_20260208T224431Z.csv,7436933291.31532,0.5,0.9973,0.5095,0.8151,0.950184,15.33606,0.8209625,93.5,,,,,,,,,,,,,
2026-02-08 17:29:00+00:00,0.0,0.0,0.0,0.0,0.0,0,0,data/reports/cycle_metrics_minute_20260209T030009Z.csv,,,,,,,,,,196.0,2.0,58574.53859027273,0.5363333333333333,0.8829833333333333,0.6564833333333334,0.7942,0.9517,14.7377,1.008,0.35,0.328,0.999
2026-02-08 17:29:00+00:00,2.0,1.5476903567983782,82634.87299999999,7.0,16639.0,0,0,reports_runtime/cycle_metrics_minute_20260209T173229Z.csv,3.407549604285213e+231,0.4992857142857143,0.9979615384615385,0.5097615384615385,0.8151,0.950184,15.33606,0.8209625,93.5,,,,,,,,,,,,,
